ausencia,reducido,proporcion,tecnica,similitud,exactitud,sensibilidad,precision,f1 score,tiempo
MAR V6 V3,False,0.15,Imputacion.InterpolacionPolinomios,0.2907899155457675,0.9238985313751669,0.9062964799206743,0.9227662796567391,0.9144572286143072,1.212350299989339
MAR V6 V3,False,0.15,Imputacion.InterpolacionSpline,0.9071210507688392,0.9301290609701824,0.9157164105106594,0.9276745354093421,0.9216566866267465,0.08093440000084229
MAR V6 V3,False,0.15,Analisis.GenerativoMaximizacionEsperanza,0.8905145655931344,0.9212283044058746,0.8943976202280615,0.9275064267352185,0.9106511862695609,2.855357299995376
MAR V6 V3,False,0.2,Eliminacion.Listwise,0.8,0.8684913217623498,0.866137828458106,0.8447775628626693,0.8553243574051408,0.003386199998203665
MAR V6 V3,False,0.2,Eliminacion.Pairwise,0.0,0.9403649310191367,0.9236489836390679,0.9423368740515933,0.9328993490235352,0.0024987999931909144
MAR V6 V3,False,0.2,Imputacion.ConstanteValor0,0.8076423042117792,0.9147752558967512,0.8889439762022806,0.9185450819672131,0.9035021415973797,0.0023991000198293477
MAR V6 V3,False,0.2,Imputacion.ConstanteCentralMedia,0.9979963074090845,0.9279038718291055,0.9087754090233019,0.9290420679168778,0.9187969924812031,0.0021477999980561435
MAR V6 V3,False,0.2,Imputacion.ConstanteCentralMediana,0.9979755654511292,0.914997774810859,0.894893406048587,0.9139240506329114,0.904308617234469,0.0038714999973308295
MAR V6 V3,False,0.2,Imputacion.ConstanteCentralModa,0.9979697637234504,0.9205607476635514,0.9082796232027764,0.9141716566866267,0.9112161153941805,8.579354299989063
MAR V6 V3,False,0.2,Imputacion.InterpolacionConstantePartes,0.9982296838586432,0.9301290609701824,0.9206742687159147,0.9234211834908006,0.9220456802383317,0.11857020002207719
MAR V6 V3,False,0.2,Imputacion.InterpolacionLineal,0.9211524284775714,0.9299065420560748,0.9191869112543382,0.9242273180458624,0.9217002237136466,0.011344899976393208
MAR V6 V3,False,0.2,Imputacion.InterpolacionPolinomios,0.29078991927583864,0.9274588340008901,0.9236489836390679,0.9154791154791154,0.9195459032576505,1.144525000010617
MAR V6 V3,False,0.2,Imputacion.InterpolacionSpline,0.9070831770544521,0.9232309746328438,0.8968765493306892,0.9295991778006166,0.9129447388342166,0.08357199997408316
MAR V6 V3,False,0.2,Analisis.GenerativoMaximizacionEsperanza,0.870581454345007,0.9234534935469515,0.9013386217154189,0.9261334691798268,0.9135678391959798,3.754554699989967
MAR V6 V3,False,0.25,Eliminacion.Listwise,0.75,0.8575878949710726,0.820525532969757,0.8561821003621314,0.8379746835443038,0.0033106000046245754
MAR V6 V3,False,0.25,Eliminacion.Pairwise,0.0,0.929016466399644,0.9176995537927616,0.9236526946107785,0.9206665008704303,0.003576099989004433
MAR V6 V3,False,0.25,Imputacion.ConstanteValor0,0.7839604964205296,0.9216733422340899,0.8953891918691126,0.9275808936825886,0.9112008072653887,0.002276100014569238
MAR V6 V3,False,0.25,Imputacion.ConstanteCentralMedia,0.9979047234759433,0.9132176234979973,0.8829945463559742,0.9204134366925064,0.9013157894736841,0.0022391999955289066
MAR V6 V3,False,0.25,Imputacion.ConstanteCentralMediana,0.9979623479015336,0.9096573208722741,0.8894397620228062,0.9074355083459787,0.898347521281923,0.0029140000115148723
MAR V6 V3,False,0.25,Imputacion.ConstanteCentralModa,0.9979564383664705,0.9163328882955051,0.9018344075359445,0.9108662994491737,0.9063278525161934,7.514042000024347
MAR V6 V3,False,0.25,Imputacion.InterpolacionConstantePartes,0.9981738895054714,0.9256786826880284,0.9127416955875062,0.92096048024012,0.9168326693227091,0.13234069998725317
MAR V6 V3,False,0.25,Imputacion.InterpolacionLineal,0.9211583383046885,0.9256786826880284,0.909766980664353,0.9235027679919476,0.9165834165834167,0.012441600003512576
MAR V6 V3,False,0.25,Imputacion.InterpolacionPolinomios,0.29078992147862914,0.8958611481975968,0.8472979672781359,0.9143927233814875,0.8795676788471435,1.077854799979832
MAR V6 V3,False,0.25,Imputacion.InterpolacionSpline,0.9070571630333549,0.9203382287494437,0.9028259791769956,0.9183055975794251,0.9105,0.07598890000372194
MAR V6 V3,False,0.25,Analisis.GenerativoMaximizacionEsperanza,0.8523415735044373,0.920115709835336,0.917203767972236,0.9059745347698335,0.9115545700911555,4.975745999981882
MAR V6 V3,False,0.3,Eliminacion.Listwise,0.7,0.8575878949710726,0.8160634605850273,0.8595300261096606,0.8372329603255342,0.003509800008032471
MAR V6 V3,False,0.3,Eliminacion.Pairwise,0.0,0.9250111259457053,0.9087754090233019,0.9229607250755287,0.9158131401448913,0.002313100005267188
MAR V6 V3,False,0.3,Imputacion.ConstanteValor0,0.7621926142683569,0.9127725856697819,0.8968765493306892,0.9076768690416458,0.9022443890274314,0.0023139000113587826
MAR V6 V3,False,0.3,Imputacion.ConstanteCentralMedia,0.9977976235701737,0.9118825100133512,0.9003470500743679,0.9030333167578319,0.9016881827209533,0.002345499990042299
MAR V6 V3,False,0.3,Imputacion.ConstanteCentralMediana,0.9979489563153967,0.9247886070315977,0.9067922657411998,0.9242041435068217,0.9154154154154153,0.0024948999925982207
MAR V6 V3,False,0.3,Imputacion.ConstanteCentralModa,0.9979368798003236,0.9032042723631508,0.8750619732275657,0.9060574948665298,0.8902900378310215,6.5633848999859765
MAR V6 V3,False,0.3,Imputacion.InterpolacionConstantePartes,0.9981103978730941,0.9158878504672897,0.9112543381259296,0.9023073146784487,0.9067587567834238,0.1474887999938801
MAR V6 V3,False,0.3,Imputacion.InterpolacionLineal,0.9213029917566025,0.9194481530930129,0.9067922657411998,0.9131303045431852,0.9099502487562189,0.012053199985530227
MAR V6 V3,False,0.3,Imputacion.InterpolacionPolinomios,0.29078992157939443,0.9218958611481975,0.9162121963311849,0.9103448275862069,0.9132690882134914,1.0331665000121575
MAR V6 V3,False,0.3,Imputacion.InterpolacionSpline,0.9069681685510737,0.9096573208722741,0.8879524045612296,0.908675799086758,0.8981945837512538,0.07244269998045638
MAR V6 V3,False,0.3,Analisis.GenerativoMaximizacionEsperanza,0.8366037791351724,0.9098798397863819,0.8879524045612296,0.9091370558375634,0.8984198645598194,5.480522199999541
MAR V6 V3,False,0.35,Eliminacion.Listwise,0.65,0.830663106364041,0.8026772434308379,0.8168516649848637,0.8097024256064016,0.0038004999805707484
MAR V6 V3,False,0.35,Eliminacion.Pairwise,0.0,0.9307966177125055,0.9206742687159147,0.924800796812749,0.9227329192546584,0.002927400026237592
MAR V6 V3,False,0.35,Imputacion.ConstanteValor0,0.741824398708425,0.8954161103693814,0.866137828458106,0.8972778633795583,0.8814328960645813,0.001611499988939613
MAR V6 V3,False,0.35,Imputacion.ConstanteCentralMedia,0.9976761018757985,0.9121050289274588,0.8869608329201785,0.9146216768916156,0.9005789076264789,0.0027153000119142234
MAR V6 V3,False,0.35,Imputacion.ConstanteCentralMediana,0.9979324732105076,0.9138851802403204,0.8914229053049083,0.9145473041709054,0.902837057494351,0.0023729999957140535
MAR V6 V3,False,0.35,Imputacion.ConstanteCentralModa,0.9979263358839446,0.9020916777926123,0.8829945463559742,0.8972292191435768,0.8900549725137431,5.654358699976001
MAR V6 V3,False,0.35,Imputacion.InterpolacionConstantePartes,0.99814114796787,0.9163328882955051,0.8983639067922657,0.913767019667171,0.906,0.172003500018036
MAR V6 V3,False,0.35,Imputacion.InterpolacionLineal,0.921671317329487,0.9172229639519359,0.9067922657411998,0.9085941381023348,0.9076923076923077,0.011871800001244992
MAR V6 V3,False,0.35,Imputacion.InterpolacionPolinomios,0.290789919273001,0.8709390298175345,0.8552305404065443,0.856929955290611,0.8560794044665012,0.9823594000190496
MAR V6 V3,False,0.35,Imputacion.InterpolacionSpline,0.9068600284556759,0.9214508233199822,0.9132374814080317,0.9118811881188119,0.9125588308149617,0.07145950000267476
MAR V6 V3,False,0.35,Analisis.GenerativoMaximizacionEsperanza,0.8124376424619802,0.915665331553182,0.8943976202280615,0.915736040609137,0.9049410584399298,6.961882700008573
MAR V6 V3,False,0.4,Eliminacion.Listwise,0.6,0.8193146417445483,0.7580565195835399,0.825148407987048,0.7901808785529716,0.004046800022479147
MAR V6 V3,False,0.4,Eliminacion.Pairwise,0.0,0.9365821094793058,0.9167079821517105,0.9404883011190234,0.9284458950539793,0.003164399997331202
MAR V6 V3,False,0.4,Imputacion.ConstanteValor0,0.7225243546218106,0.9136626613262128,0.8934060485870104,0.9124050632911392,0.902805611222445,0.0018387000018265098
MAR V6 V3,False,0.4,Imputacion.ConstanteCentralMedia,0.9975278856601056,0.908989764129951,0.8963807635101636,0.900398406374502,0.8983850931677018,0.002466000005370006
MAR V6 V3,False,0.4,Imputacion.ConstanteCentralMediana,0.9979214083554923,0.8894080996884736,0.872583044124938,0.88,0.8762758277321385,0.002798600005917251
MAR V6 V3,False,0.4,Imputacion.ConstanteCentralModa,0.9979089912664999,0.8980863373386738,0.8596926127912742,0.9083289680460974,0.8833418237391748,4.800174700008938
MAR V6 V3,False,0.4,Imputacion.InterpolacionConstantePartes,0.9981133248412777,0.9143302180685359,0.903321764997521,0.9055666003976143,0.9044427897741375,0.1821244000166189
MAR V6 V3,False,0.4,Imputacion.InterpolacionLineal,0.9214302215089604,0.9025367156208278,0.8834903321764997,0.8977329974811084,0.8905547226386807,0.011776600003940985
MAR V6 V3,False,0.4,Imputacion.InterpolacionPolinomios,0.290789922847003,0.8987538940809969,0.8755577590480912,0.8964467005076142,0.8858791070980687,0.9039597000228241
MAR V6 V3,False,0.4,Imputacion.InterpolacionSpline,0.9067638269770462,0.9212283044058746,0.9122459097669806,0.9122459097669806,0.9122459097669806,0.07032400000025518
MAR V6 V3,False,0.4,Analisis.GenerativoMaximizacionEsperanza,0.7857628973289966,0.8854027592345349,0.8795240456122955,0.8670576735092864,0.8732463696775782,7.123072700022021
MAR V6 V3,False,0.45,Eliminacion.Listwise,0.55,0.8117489986648865,0.8190381755081805,0.7744960150023441,0.7961445783132529,0.003101300011621788
MAR V6 V3,False,0.45,Eliminacion.Pairwise,0.0,0.9316866933689364,0.9196826970748636,0.9275,0.9235748070699527,0.002869200019631535
MAR V6 V3,False,0.45,Imputacion.ConstanteValor0,0.7040469116038935,0.9034267912772586,0.8601883986117997,0.9194488606253313,0.8888319672131147,0.0016956999897956848
MAR V6 V3,False,0.45,Imputacion.ConstanteCentralMedia,0.9973524966493793,0.9065420560747663,0.8904313336638572,0.9002506265664161,0.8953140578265205,0.002486900018993765
MAR V6 V3,False,0.45,Imputacion.ConstanteCentralMediana,0.9979095079131785,0.8954161103693814,0.856717897868121,0.9051859612362494,0.8802852776362711,0.0037415999977383763
MAR V6 V3,False,0.45,Imputacion.ConstanteCentralModa,0.9978974252264446,0.9069870939029817,0.8616757560733763,0.9259456579648375,0.8926553672316384,4.032303400017554
MAR V6 V3,False,0.45,Imputacion.InterpolacionConstantePartes,0.9980986101297605,0.9123275478415666,0.9062964799206743,0.8991637973438269,0.9027160493827161,0.19115889997920021
MAR V6 V3,False,0.45,Imputacion.InterpolacionLineal,0.9210455705179028,0.904539385847797,0.8899355478433317,0.8966033966033966,0.8932570291117194,0.010608699987642467
MAR V6 V3,False,0.45,Imputacion.InterpolacionPolinomios,0.2907899162061537,0.8780596350689809,0.8324243926623699,0.8888300688194812,0.8597030209933437,0.8598275999829639
MAR V6 V3,False,0.45,Imputacion.InterpolacionSpline,0.9066579951821259,0.9014241210502892,0.8869608329201785,0.8927145708582834,0.8898284008952997,0.06547559998580255
MAR V6 V3,False,0.45,Analisis.GenerativoMaximizacionEsperanza,0.7650264520593311,0.9138851802403204,0.8894397620228062,0.916241062308478,0.9026415094339622,8.56903240000247
MAR V6 V3,False,0.5,Eliminacion.Listwise,0.5,0.8026257231864709,0.7709469509172038,0.7853535353535354,0.7780835626720041,0.0030132000101730227
MAR V6 V3,False,0.5,Eliminacion.Pairwise,0.0,0.9287939474855362,0.9112543381259296,0.9287518948964123,0.91991991991992,0.002461700001731515
MAR V6 V3,False,0.5,Imputacion.ConstanteValor0,0.6862188622610388,0.8889630618602581,0.8701041150223103,0.8810240963855421,0.8755300573709154,0.0017042999970726669
MAR V6 V3,False,0.5,Imputacion.ConstanteCentralMedia,0.9971381899449376,0.9078771695594126,0.8988596926127913,0.8961937716262975,0.8975247524752475,0.0026591999921947718
MAR V6 V3,False,0.5,Imputacion.ConstanteCentralMediana,0.9978923410058171,0.87716955941255,0.8349033217649975,0.8849185496584341,0.8591836734693877,0.005741700006183237
MAR V6 V3,False,0.5,Imputacion.ConstanteCentralModa,0.9978801136217859,0.8925233644859814,0.8542389687654933,0.9011506276150628,0.8770679562229575,3.355382699985057
MAR V6 V3,False,0.5,Imputacion.InterpolacionConstantePartes,0.9980927920112246,0.9154428126390743,0.9058006941001487,0.9058006941001487,0.9058006941001487,0.1881563999922946
MAR V6 V3,False,0.5,Imputacion.InterpolacionLineal,0.9204179469587468,0.8969737427681352,0.8894397620228062,0.8820058997050148,0.8857072327820291,0.010331900004530326
MAR V6 V3,False,0.5,Imputacion.InterpolacionPolinomios,0.29078991860206416,0.8615932354250111,0.7942488844819038,0.8855721393034826,0.8374281233664401,0.8018548999971244
MAR V6 V3,False,0.5,Imputacion.InterpolacionSpline,0.9065846202935174,0.9014241210502892,0.8869608329201785,0.8927145708582834,0.8898284008952997,0.06450239999685436
MAR V6 V3,False,0.5,Analisis.GenerativoMaximizacionEsperanza,0.7440845381236272,0.8938584779706275,0.8676251859196827,0.8928571428571429,0.8800603469952225,8.864580399997067
MAR V6 V3,False,0.55,Eliminacion.Listwise,0.45,0.7728081886960392,0.7773921665840356,0.7327102803738318,0.754390185229733,0.0030089000065345317
MAR V6 V3,False,0.55,Eliminacion.Pairwise,0.0,0.9272363150867824,0.9112543381259296,0.9254783484390735,0.9183112665500874,0.0030030999914743006
MAR V6 V3,False,0.55,Imputacion.ConstanteValor0,0.668884471076405,0.8898531375166889,0.8507684680218146,0.8984293193717278,0.8739495798319328,0.0020946999720763415
MAR V6 V3,False,0.55,Imputacion.ConstanteCentralMedia,0.9968916596230583,0.9212283044058746,0.9082796232027764,0.9155422288855573,0.9118964659034345,0.0023475999769289047
MAR V6 V3,False,0.55,Imputacion.ConstanteCentralMediana,0.9978821969469541,0.846906987093903,0.8274665344571145,0.8307615729218517,0.829110779930452,0.002402300015091896
MAR V6 V3,False,0.55,Imputacion.ConstanteCentralModa,0.9978702962888197,0.9243435692033823,0.8934060485870104,0.9351323300467047,0.9137931034482759,2.6974344000045676
MAR V6 V3,False,0.55,Imputacion.InterpolacionConstantePartes,0.9980712429737664,0.9018691588785047,0.8765493306891423,0.9020408163265307,0.8891123962786021,0.2031178000033833
MAR V6 V3,False,0.55,Imputacion.InterpolacionLineal,0.9207370774952057,0.8980863373386738,0.8805156172533466,0.8911189162067236,0.8857855361596011,0.013348200009204447
MAR V6 V3,False,0.55,Imputacion.InterpolacionPolinomios,0.29078995091200377,0.8856252781486427,0.82796232027764,0.9090909090909091,0.866632070576025,0.7627102000114974
MAR V6 V3,False,0.55,Imputacion.InterpolacionSpline,0.9064532629522556,0.890520694259012,0.8671294000991572,0.8864673086670045,0.8766917293233083,0.07300810000742786
MAR V6 V3,False,0.55,Analisis.GenerativoMaximizacionEsperanza,0.7145958366826318,0.9027592345349355,0.8899355478433317,0.8930348258706468,0.8914824931710951,9.506464599980973
MAR V6 V3,False,0.6,Eliminacion.Listwise,0.4,0.7449933244325768,0.653941497273178,0.7464629315223543,0.6971458773784355,0.0038697999843861908
MAR V6 V3,False,0.6,Eliminacion.Pairwise,0.0,0.9272363150867824,0.9162121963311849,0.9212362911266201,0.918717375093214,0.0033451000053901225
MAR V6 V3,False,0.6,Imputacion.ConstanteValor0,0.6519492137585672,0.8862928348909658,0.8487853247397125,0.8925964546402503,0.8701397712833545,0.001931000006152317
MAR V6 V3,False,0.6,Imputacion.ConstanteCentralMedia,0.9965732147925495,0.908989764129951,0.8973723351512147,0.8996023856858847,0.8984859766691486,0.002154499990865588
MAR V6 V3,False,0.6,Imputacion.ConstanteCentralMediana,0.9978702083017924,0.8360035603026257,0.8016856717897868,0.8275332650972365,0.8144044321329639,0.0023904000117909163
MAR V6 V3,False,0.6,Imputacion.ConstanteCentralModa,0.997852708778782,0.9003115264797508,0.8572136836886465,0.915299100052938,0.8853046594982079,2.1349697000114247
MAR V6 V3,False,0.6,Imputacion.InterpolacionConstantePartes,0.9980433225487989,0.9076546506453048,0.8805156172533466,0.9107692307692308,0.8953869422737586,0.22706210002070293
MAR V6 V3,False,0.6,Imputacion.InterpolacionLineal,0.9200584489285187,0.8818424566088118,0.8696083292017849,0.8674579624134521,0.868531814805645,0.01073429998359643
MAR V6 V3,False,0.6,Imputacion.InterpolacionPolinomios,0.29500280848930227,0.886070315976858,0.849281110560238,0.8917230609057782,0.8699847638395125,0.7061611999815796
MAR V6 V3,False,0.6,Imputacion.InterpolacionSpline,0.9063682241137356,0.8996439697374277,0.894893406048587,0.8830724070450098,0.8889436099482886,0.05939270000089891
MAR V6 V3,False,0.6,Analisis.GenerativoMaximizacionEsperanza,0.6908131432826121,0.8936359590565198,0.8671294000991572,0.892802450229709,0.8797786720321931,10.046734000003198
MAR V6 V3,False,0.65,Eliminacion.Listwise,0.35,0.7487761459724076,0.7684680218145761,0.7007233273056058,0.7330338141404587,0.002300100022694096
MAR V6 V3,False,0.65,Eliminacion.Pairwise,0.0,0.9283489096573209,0.9077838373822509,0.9308591764107779,0.9191767068273092,0.002430699998512864
MAR V6 V3,False,0.65,Imputacion.ConstanteValor0,0.6353187928411843,0.8589230084557188,0.8180466038671294,0.8607198748043818,0.838840874428063,0.0024431999772787094
MAR V6 V3,False,0.65,Imputacion.ConstanteCentralMedia,0.9961493466788282,0.9112149532710281,0.9003470500743679,0.9016881827209533,0.9010171173406102,0.0021535000123549253
MAR V6 V3,False,0.65,Imputacion.ConstanteCentralMediana,0.9978499642495942,0.8642634623943035,0.7997025285076846,0.8867509620670698,0.8409801876955162,0.00292470000567846
MAR V6 V3,False,0.65,Imputacion.ConstanteCentralModa,0.9978387712097595,0.835113484646195,0.8106098165592464,0.8199598796389167,0.8152580403889303,1.6286001999978907
MAR V6 V3,False,0.65,Imputacion.InterpolacionConstantePartes,0.9979847119217393,0.8851802403204272,0.8636588993554785,0.8784669692385275,0.871,0.23525150000932626
MAR V6 V3,False,0.65,Imputacion.InterpolacionLineal,0.9202184463271623,0.8936359590565198,0.8750619732275657,0.8864892014063285,0.8807385229540918,0.008667600020999089
MAR V6 V3,False,0.65,Imputacion.InterpolacionPolinomios,0.2950028380233114,0.8851802403204272,0.8582052553296976,0.8827129015808262,0.8702865761689291,0.6683073000167497
MAR V6 V3,False,0.65,Imputacion.InterpolacionSpline,0.906322352509139,0.9007565643079661,0.8869608329201785,0.8913801694070752,0.8891650099403577,0.05579419998684898
MAR V6 V3,False,0.65,Analisis.GenerativoMaximizacionEsperanza,0.6593194281631973,0.9194481530930129,0.9142290530490828,0.9070339399901624,0.9106172839506173,10.722509200015338
MAR V6 V3,False,0.7,Eliminacion.Listwise,0.3,0.7323097463284379,0.6975706494794249,0.7035,0.700522778192681,0.0027753000031225383
MAR V6 V3,False,0.7,Eliminacion.Pairwise,0.0,0.9216733422340899,0.9112543381259296,0.9139731476877175,0.9126117179741808,0.002231599995866418
MAR V6 V3,False,0.7,Imputacion.ConstanteValor0,0.6188955142982981,0.845349354695149,0.8324243926623699,0.824656188605108,0.8285220824080928,0.002462900010868907
MAR V6 V3,False,0.7,Imputacion.ConstanteCentralMedia,0.9955921431740924,0.8782821539830885,0.8532473971244422,0.8727180527383367,0.8628729004763097,0.0022773999953642488
MAR V6 V3,False,0.7,Imputacion.ConstanteCentralMediana,0.9978364958506699,0.917890520694259,0.8924144769459593,0.9221311475409836,0.9070294784580498,0.00370989998918958
MAR V6 V3,False,0.7,Imputacion.ConstanteCentralModa,0.997820312745203,0.897196261682243,0.8676251859196827,0.8997429305912596,0.8833922261484098,1.2175515000126325
MAR V6 V3,False,0.7,Imputacion.InterpolacionConstantePartes,0.9979994699731499,0.9023141967067201,0.8869608329201785,0.8945,0.8907144635299975,0.23078320000786334
MAR V6 V3,False,0.7,Imputacion.InterpolacionLineal,0.9199547643460664,0.8682688028482421,0.8507684680218146,0.8550074738415545,0.852882703777336,0.010135099990293384
MAR V6 V3,False,0.7,Imputacion.InterpolacionPolinomios,0.29500286026170586,0.8871829105473965,0.8557263262270699,0.8887744593202883,0.8719373579186663,0.6098542000108864
MAR V6 V3,False,0.7,Imputacion.InterpolacionSpline,0.9061461593422334,0.9003115264797508,0.8854734754586019,0.891662506240639,0.8885572139303483,0.054840700002387166
MAR V6 V3,False,0.7,Analisis.GenerativoMaximizacionEsperanza,0.6240752483979843,0.9074321317311972,0.8889439762022806,0.9032745591939546,0.8960519740129934,11.377476700028637
MAR V6 V3,False,0.75,Eliminacion.Listwise,0.25,0.7180685358255452,0.6643529995042142,0.694300518134715,0.6789967063592602,0.0023210000072140247
MAR V6 V3,False,0.75,Eliminacion.Pairwise,0.0,0.9352469959946595,0.9147248388696083,0.9394093686354379,0.9269027882441598,0.0023145000159274787
MAR V6 V3,False,0.75,Imputacion.ConstanteValor0,0.6026021937736958,0.9052069425901201,0.8750619732275657,0.9102630221763796,0.8923154701718908,0.0019075000018347055
MAR V6 V3,False,0.75,Imputacion.ConstanteCentralMedia,0.994817359655338,0.9116599910992434,0.8859692612791275,0.9145342886386899,0.9000251825736589,0.0022735000238753855
MAR V6 V3,False,0.75,Imputacion.ConstanteCentralMediana,0.9978231075915553,0.8689363595905651,0.8006941001487358,0.8962264150943396,0.8457711442786071,0.0038628999900538474
MAR V6 V3,False,0.75,Imputacion.ConstanteCentralModa,0.9978080901595467,0.886070315976858,0.8522558254833912,0.8892912571132954,0.870379746835443,0.8357570999942254
MAR V6 V3,False,0.75,Imputacion.InterpolacionConstantePartes,0.9979879369751211,0.9069870939029817,0.8904313336638572,0.9011540391369794,0.8957605985037407,0.1935669999802485
MAR V6 V3,False,0.75,Imputacion.InterpolacionLineal,0.92142752950365,0.8874054294615042,0.8671294000991572,0.8802214393558128,0.8736263736263736,0.009662900003604591
MAR V6 V3,False,0.75,Imputacion.InterpolacionPolinomios,0.2950028174390268,0.8800623052959502,0.8200297471492315,0.9038251366120219,0.859890824018716,0.568448999983957
MAR V6 V3,False,0.75,Imputacion.InterpolacionSpline,0.9057686912144738,0.8862928348909658,0.8686167575607338,0.8768768768768769,0.8727272727272728,0.05349809999461286
MAR V6 V3,False,0.75,Analisis.GenerativoMaximizacionEsperanza,0.6039078692344011,0.917890520694259,0.9018344075359445,0.9140703517587939,0.9079111554779136,12.597040599997854
MAR V6 V3,False,0.8,Eliminacion.Listwise,0.2,0.6835781041388518,0.6142786316311354,0.6579925650557621,0.6353846153846154,0.0026145000010728836
MAR V6 V3,False,0.8,Eliminacion.Pairwise,0.0,0.9292389853137517,0.9067922657411998,0.9336396120469628,0.920020120724346,0.0019537000043783337
MAR V6 V3,False,0.8,Imputacion.ConstanteValor0,0.5863656419207013,0.8760569648420116,0.834407535944472,0.8830010493179433,0.8580168238592913,0.0019327999907545745
MAR V6 V3,False,0.8,Imputacion.ConstanteCentralMedia,0.9936574791175714,0.9198931909212283,0.9062964799206743,0.9144572286143071,0.9103585657370519,0.002422999998088926
MAR V6 V3,False,0.8,Imputacion.ConstanteCentralMediana,0.9978054307608921,0.8408989764129952,0.7818542389687655,0.8515118790496761,0.8151977255104679,0.0027824999997392297
MAR V6 V3,False,0.8,Imputacion.ConstanteCentralModa,0.9977959297846503,0.9127725856697819,0.8805156172533466,0.9216398546964193,0.9006085192697769,0.5376948999764863
MAR V6 V3,False,0.8,Imputacion.InterpolacionConstantePartes,0.9979779272852438,0.8909657320872274,0.8606841844323252,0.8925449871465295,0.8763250883392226,0.17637939998530783
MAR V6 V3,False,0.8,Imputacion.InterpolacionLineal,0.9270177030271739,0.8713840676457499,0.8477937530986613,0.8632004038364463,0.8554277138569285,0.010701299994252622
MAR V6 V3,False,0.8,Imputacion.InterpolacionPolinomios,0.2907899012613724,0.8582554517133957,0.8547347545860189,0.8336557059961315,0.8440636474908202,0.5215868999948725
MAR V6 V3,False,0.8,Imputacion.InterpolacionSpline,0.905193657428813,0.8733867378727191,0.8701041150223103,0.8511154219204655,0.8605050257416034,0.05272289999993518
MAR V6 V3,False,0.8,Analisis.GenerativoMaximizacionEsperanza,0.5595058755739956,0.9047619047619048,0.8889439762022806,0.8978467701552328,0.8933731938216243,13.772736899991287
MAR V6 V3,False,0.85,Eliminacion.Listwise,0.15,0.6535380507343124,0.5835399107585523,0.6214361140443506,0.6018920992073639,0.0025191000022459775
MAR V6 V3,False,0.85,Eliminacion.Pairwise,0.0,0.9316866933689364,0.9191869112543382,0.9279279279279279,0.9235367372353674,0.001976600004127249
MAR V6 V3,False,0.85,Imputacion.ConstanteValor0,0.570104700533338,0.8891855807743658,0.8547347545860189,0.8937273198548471,0.8737962493664471,0.0019527999975252897
MAR V6 V3,False,0.85,Imputacion.ConstanteCentralMedia,0.9917496459376232,0.9165554072096128,0.903321764997521,0.9100899100899101,0.906693207265489,0.004082400002516806
MAR V6 V3,False,0.85,Imputacion.ConstanteCentralMediana,0.9977925305566465,0.906097018246551,0.8785324739712445,0.9091841970241149,0.8935955622793746,0.0024504000029992312
MAR V6 V3,False,0.85,Imputacion.ConstanteCentralModa,0.9977838841447674,0.883177570093458,0.8373822508676252,0.8955461293743372,0.865488086087625,0.30221219998202287
MAR V6 V3,False,0.85,Imputacion.InterpolacionConstantePartes,0.997919276559525,0.8954161103693814,0.8646504709965295,0.8985059247810407,0.8812531581606872,0.15874009998515248
MAR V6 V3,False,0.85,Imputacion.InterpolacionLineal,0.9304130359878859,0.8878504672897196,0.8631631135349529,0.8842051802945657,0.8735574510787756,0.008998200006317347
MAR V6 V3,False,0.85,Imputacion.InterpolacionPolinomios,0.29078996667173085,0.8965287049399199,0.8904313336638572,0.8803921568627451,0.8853832881439487,0.4735412000154611
MAR V6 V3,False,0.85,Imputacion.InterpolacionSpline,0.9044943505652656,0.8911882510013351,0.8745661874070402,0.882,0.8782673637042568,0.050009500002488494
MAR V6 V3,False,0.85,Analisis.GenerativoMaximizacionEsperanza,0.5097081737086007,0.9190031152647975,0.8963807635101636,0.9210392256749873,0.9085427135678393,14.334760700003244
MAR V6 V3,False,0.9,Eliminacion.Listwise,0.1,0.6388518024032043,0.47248388696083293,0.6302910052910053,0.5400963445735335,0.0030076999973971397
MAR V6 V3,False,0.9,Eliminacion.Pairwise,0.0,0.9296840231419671,0.9147248388696083,0.9276018099547512,0.9211183225162257,0.001942700007930398
MAR V6 V3,False,0.9,Imputacion.ConstanteValor0,0.5537327267195861,0.9312416555407209,0.9162121963311849,0.9295774647887324,0.9228464419475654,0.0026456000050529838
MAR V6 V3,False,0.9,Imputacion.ConstanteCentralMedia,0.988031808403812,0.9172229639519359,0.9102627664848786,0.9057720769610261,0.9080118694362017,0.0023999999975785613
MAR V6 V3,False,0.9,Imputacion.ConstanteCentralMediana,0.9977763155356772,0.9136626613262128,0.8968765493306892,0.9095022624434389,0.9031452820768847,0.0025470000109635293
MAR V6 V3,False,0.9,Imputacion.ConstanteCentralModa,0.9977677631754345,0.8827325322652425,0.8646504709965295,0.8728728728728729,0.8687422166874221,0.13864320001448505
MAR V6 V3,False,0.9,Imputacion.InterpolacionConstantePartes,0.9979286324749091,0.8869603916332889,0.8775409023301933,0.8714918759231906,0.8745059288537549,0.11419790002400987
MAR V6 V3,False,0.9,Imputacion.InterpolacionLineal,0.9400956719436553,0.8854027592345349,0.8696083292017849,0.8743768693918246,0.8719860800397714,0.009512599994195625
